"filter_id","takeaway_id","theme_title","context_text","metric_label","metric_value","metric_status"
"company=petro_star|department=engineering_technical|identity=i_upiaq|location=lower_48_u_s|employee_type=corporate_office|tenure=1_2_years|work_arrangement=hybrid","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=construction_north_slope_operations|department=engineering_technical|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=construction_north_slope_operations|department=engineering_technical|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=construction_north_slope_operations|department=engineering_technical|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=construction_north_slope_operations|department=engineering_technical|identity=hispanic_latino|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=construction_north_slope_operations|department=engineering_technical|identity=hispanic_latino|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=construction_north_slope_operations|department=engineering_technical|identity=hispanic_latino|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=construction_north_slope_operations|department=projects_construction|identity=hispanic_latino|location=lower_48_u_s|employee_type=corporate_office|tenure=3_5_years|work_arrangement=hybrid","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=construction_north_slope_operations|department=projects_construction|identity=hispanic_latino|location=lower_48_u_s|employee_type=corporate_office|tenure=3_5_years|work_arrangement=hybrid","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=construction_north_slope_operations|department=projects_construction|identity=hispanic_latino|location=lower_48_u_s|employee_type=corporate_office|tenure=3_5_years|work_arrangement=hybrid","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=3_5_years|work_arrangement=hybrid","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=3_5_years|work_arrangement=hybrid","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=3_5_years|work_arrangement=hybrid","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=petro_star|department=projects_construction|identity=white|location=anchorage|employee_type=corporate_office|tenure=1_year|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=petro_star|department=projects_construction|identity=white|location=anchorage|employee_type=corporate_office|tenure=1_year|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=petro_star|department=projects_construction|identity=white|location=anchorage|employee_type=corporate_office|tenure=1_year|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=1_year|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=1_year|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=1_year|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=construction_north_slope_operations|department=projects_construction|identity=white|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=lower_48_u_s|employee_type=corporate_office|tenure=3_5_years|work_arrangement=hybrid","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=lower_48_u_s|employee_type=corporate_office|tenure=3_5_years|work_arrangement=hybrid","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=lower_48_u_s|employee_type=corporate_office|tenure=3_5_years|work_arrangement=hybrid","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=petro_star|department=projects_construction|identity=other_alaska_native|location=anchorage|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=petro_star|department=projects_construction|identity=other_alaska_native|location=anchorage|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=petro_star|department=projects_construction|identity=other_alaska_native|location=anchorage|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=financial_solutions|department=maintenance_reliability|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=financial_solutions|department=maintenance_reliability|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=financial_solutions|department=maintenance_reliability|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=white|location=lower_48_u_s|employee_type=corporate_office|tenure=6_10_years|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=white|location=lower_48_u_s|employee_type=corporate_office|tenure=6_10_years|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=white|location=lower_48_u_s|employee_type=corporate_office|tenure=6_10_years|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=petro_star|department=supply_chain_logistics|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_2_years|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=petro_star|department=supply_chain_logistics|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_2_years|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=petro_star|department=supply_chain_logistics|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_2_years|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=financial_solutions|department=operations|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=financial_solutions|department=operations|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=financial_solutions|department=operations|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=petro_star|department=projects_construction|identity=white|location=anchorage|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=petro_star|department=projects_construction|identity=white|location=anchorage|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=petro_star|department=projects_construction|identity=white|location=anchorage|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=construction_north_slope_operations|department=engineering_technical|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=construction_north_slope_operations|department=engineering_technical|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=construction_north_slope_operations|department=engineering_technical|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=industrial_services|department=engineering_technical|identity=two_or_more_other|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_year|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=industrial_services|department=engineering_technical|identity=two_or_more_other|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_year|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=industrial_services|department=engineering_technical|identity=two_or_more_other|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_year|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=construction_north_slope_operations|department=supply_chain_logistics|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=construction_north_slope_operations|department=supply_chain_logistics|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=construction_north_slope_operations|department=supply_chain_logistics|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=3_5_years|work_arrangement=remote","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=financial_solutions|department=operations|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=federal_contract_staff|tenure=6_10_years|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=financial_solutions|department=operations|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=federal_contract_staff|tenure=6_10_years|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=financial_solutions|department=operations|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=federal_contract_staff|tenure=6_10_years|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_year|work_arrangement=remote","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_year|work_arrangement=remote","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=financial_solutions|department=operations|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_year|work_arrangement=remote","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=petro_star|department=projects_construction|identity=two_or_more_other|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=3_5_years|work_arrangement=hybrid","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=petro_star|department=projects_construction|identity=two_or_more_other|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=3_5_years|work_arrangement=hybrid","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=petro_star|department=projects_construction|identity=two_or_more_other|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=3_5_years|work_arrangement=hybrid","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=financial_solutions|department=operations|identity=prefer_not_to_say|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=financial_solutions|department=operations|identity=prefer_not_to_say|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=financial_solutions|department=operations|identity=prefer_not_to_say|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=financial_solutions|department=operations|identity=two_or_more_other|location=north_slope_prudhoe_bay_kuparuk|employee_type=craft_trades|tenure=6_10_years|work_arrangement=camp_rotational","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",NA,"No score"
"company=financial_solutions|department=operations|identity=two_or_more_other|location=north_slope_prudhoe_bay_kuparuk|employee_type=craft_trades|tenure=6_10_years|work_arrangement=camp_rotational","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",NA,"No score"
"company=financial_solutions|department=operations|identity=two_or_more_other|location=north_slope_prudhoe_bay_kuparuk|employee_type=craft_trades|tenure=6_10_years|work_arrangement=camp_rotational","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",NA,"No score"
"company=energy_services|department=corporate_functions|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=energy_services|department=corporate_functions|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=energy_services|department=corporate_functions|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=hispanic_latino|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_year|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=hispanic_latino|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_year|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=hispanic_latino|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_year|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=petro_star|department=projects_construction|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=petro_star|department=projects_construction|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=petro_star|department=projects_construction|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=industrial_services|department=engineering_technical|identity=hispanic_latino|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_2_years|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=industrial_services|department=engineering_technical|identity=hispanic_latino|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_2_years|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=industrial_services|department=engineering_technical|identity=hispanic_latino|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_2_years|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=energy_services|department=maintenance_reliability|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=energy_services|department=maintenance_reliability|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=energy_services|department=maintenance_reliability|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
